video_id,source_video_id,binary_label,clip_role,processed_path,split_in_distribution
picek_neg_ebEA6IpCT5w_00,ebEA6IpCT5w,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/ebEA6IpCT5w_00.mp4,test
picek_pos_eilpGahN9JI_00,eilpGahN9JI,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/eilpGahN9JI_00.mp4,test
picek_neg_eilpGahN9JI_00,eilpGahN9JI,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/eilpGahN9JI_00.mp4,test
picek_pos_exMp0HFGLFY_00,exMp0HFGLFY,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/exMp0HFGLFY_00.mp4,test
picek_neg_exMp0HFGLFY_00,exMp0HFGLFY,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/exMp0HFGLFY_00.mp4,test
picek_pos_fFxTIUK_Ju0_00,fFxTIUK_Ju0,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/fFxTIUK_Ju0_00.mp4,test
picek_neg_fFxTIUK_Ju0_00,fFxTIUK_Ju0,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/fFxTIUK_Ju0_00.mp4,test
picek_pos_fK5Y7gMh21c_00,fK5Y7gMh21c,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/fK5Y7gMh21c_00.mp4,test
picek_neg_fK5Y7gMh21c_00,fK5Y7gMh21c,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/fK5Y7gMh21c_00.mp4,test
picek_pos_fhZ9Mb-Ps3M_00,fhZ9Mb-Ps3M,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/fhZ9Mb-Ps3M_00.mp4,test
picek_neg_fhZ9Mb-Ps3M_00,fhZ9Mb-Ps3M,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/fhZ9Mb-Ps3M_00.mp4,test
picek_pos_gZdaWZGFUs4_00,gZdaWZGFUs4,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/gZdaWZGFUs4_00.mp4,test
picek_neg_gZdaWZGFUs4_00,gZdaWZGFUs4,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/gZdaWZGFUs4_00.mp4,test
picek_pos_gcbYjCgvbFc_00,gcbYjCgvbFc,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/gcbYjCgvbFc_00.mp4,test
picek_neg_gcbYjCgvbFc_00,gcbYjCgvbFc,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/gcbYjCgvbFc_00.mp4,test
picek_pos_gkyJ3CwetQY_00,gkyJ3CwetQY,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/gkyJ3CwetQY_00.mp4,test
picek_neg_gkyJ3CwetQY_00,gkyJ3CwetQY,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/gkyJ3CwetQY_00.mp4,test
picek_pos_gmz3d4kegRk_00,gmz3d4kegRk,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/gmz3d4kegRk_00.mp4,test
picek_neg_gmz3d4kegRk_00,gmz3d4kegRk,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/gmz3d4kegRk_00.mp4,test
picek_pos_gzu1NnmXMuY_00,gzu1NnmXMuY,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/gzu1NnmXMuY_00.mp4,test
picek_neg_gzu1NnmXMuY_00,gzu1NnmXMuY,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/gzu1NnmXMuY_00.mp4,test
picek_pos_hHLYbcQzL0U_00,hHLYbcQzL0U,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/hHLYbcQzL0U_00.mp4,test
picek_neg_hHLYbcQzL0U_00,hHLYbcQzL0U,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/hHLYbcQzL0U_00.mp4,test
picek_pos_hYuubWpYtrI_00,hYuubWpYtrI,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/hYuubWpYtrI_00.mp4,test
picek_neg_hYuubWpYtrI_00,hYuubWpYtrI,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/hYuubWpYtrI_00.mp4,test
picek_pos_hyZ-ZbPYabo_00,hyZ-ZbPYabo,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/hyZ-ZbPYabo_00.mp4,test
picek_neg_hyZ-ZbPYabo_00,hyZ-ZbPYabo,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/hyZ-ZbPYabo_00.mp4,test
picek_pos_i3WeiV3H_aQ_00,i3WeiV3H_aQ,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/i3WeiV3H_aQ_00.mp4,test
picek_neg_i3WeiV3H_aQ_00,i3WeiV3H_aQ,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/i3WeiV3H_aQ_00.mp4,test
picek_pos_iOQcKQHd1og_00,iOQcKQHd1og,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/iOQcKQHd1og_00.mp4,test
picek_neg_iOQcKQHd1og_00,iOQcKQHd1og,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/iOQcKQHd1og_00.mp4,test
picek_pos_ieFXAiS97A0_1_00,ieFXAiS97A0,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/ieFXAiS97A0_1_00.mp4,test
picek_neg_ieFXAiS97A0_1_00,ieFXAiS97A0,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/ieFXAiS97A0_1_00.mp4,test
picek_pos_iiBMFJqcrGY_00,iiBMFJqcrGY,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/iiBMFJqcrGY_00.mp4,test
picek_neg_iiBMFJqcrGY_00,iiBMFJqcrGY,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/iiBMFJqcrGY_00.mp4,test
picek_pos_irYEjSeXzAM_00,irYEjSeXzAM,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/irYEjSeXzAM_00.mp4,test
picek_neg_irYEjSeXzAM_00,irYEjSeXzAM,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/irYEjSeXzAM_00.mp4,test
picek_pos_jNwobbqjKiE_00,jNwobbqjKiE,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/jNwobbqjKiE_00.mp4,test
picek_neg_jNwobbqjKiE_00,jNwobbqjKiE,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/jNwobbqjKiE_00.mp4,test
picek_pos_jNzHFeCP2DU_00,jNzHFeCP2DU,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/jNzHFeCP2DU_00.mp4,test
picek_neg_jNzHFeCP2DU_00,jNzHFeCP2DU,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/jNzHFeCP2DU_00.mp4,test
picek_pos_jPTJZRBPQgc_00,jPTJZRBPQgc,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/jPTJZRBPQgc_00.mp4,test
picek_neg_jPTJZRBPQgc_00,jPTJZRBPQgc,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/jPTJZRBPQgc_00.mp4,test
picek_pos_jT5Kpwh7mBE_00,jT5Kpwh7mBE,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/jT5Kpwh7mBE_00.mp4,test
picek_neg_jT5Kpwh7mBE_00,jT5Kpwh7mBE,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/jT5Kpwh7mBE_00.mp4,test
picek_pos_jiiHFFhdKPc_00,jiiHFFhdKPc,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/jiiHFFhdKPc_00.mp4,test
picek_neg_jiiHFFhdKPc_00,jiiHFFhdKPc,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/jiiHFFhdKPc_00.mp4,test
picek_pos_jriayW0n33c_00,jriayW0n33c,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/jriayW0n33c_00.mp4,test
picek_neg_jriayW0n33c_00,jriayW0n33c,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/jriayW0n33c_00.mp4,test
picek_pos_ju6wnVi72qI_00,ju6wnVi72qI,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/ju6wnVi72qI_00.mp4,test
picek_neg_ju6wnVi72qI_00,ju6wnVi72qI,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/ju6wnVi72qI_00.mp4,test
picek_pos_jw4_kT_xjsE_00,jw4_kT_xjsE,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/jw4_kT_xjsE_00.mp4,test
picek_neg_jw4_kT_xjsE_00,jw4_kT_xjsE,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/jw4_kT_xjsE_00.mp4,test
picek_pos_k-QTjGUDtZY_00,k-QTjGUDtZY,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/k-QTjGUDtZY_00.mp4,test
picek_neg_k-QTjGUDtZY_00,k-QTjGUDtZY,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/k-QTjGUDtZY_00.mp4,test
picek_pos_k932VZGqE6c_0_00,k932VZGqE6c,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/k932VZGqE6c_0_00.mp4,test
picek_neg_k932VZGqE6c_0_00,k932VZGqE6c,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/k932VZGqE6c_0_00.mp4,test
picek_pos_kDvSnh2NmpM_00,kDvSnh2NmpM,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/kDvSnh2NmpM_00.mp4,test
picek_neg_kDvSnh2NmpM_00,kDvSnh2NmpM,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/kDvSnh2NmpM_00.mp4,test
picek_pos_kI-AKIXGLiY_00,kI-AKIXGLiY,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/kI-AKIXGLiY_00.mp4,test
picek_neg_kI-AKIXGLiY_00,kI-AKIXGLiY,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/kI-AKIXGLiY_00.mp4,test
picek_pos_kaggle-fahaddalwai-cctvfootagevideo_3_00,kaggle-fahaddalwai-cctvfootagevideo,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/kaggle-fahaddalwai-cctvfootagevideo_3_00.mp4,test
picek_neg_kaggle-fahaddalwai-cctvfootagevideo_3_00,kaggle-fahaddalwai-cctvfootagevideo,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/kaggle-fahaddalwai-cctvfootagevideo_3_00.mp4,test
picek_pos_kgifRjE69lo_00,kgifRjE69lo,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/kgifRjE69lo_00.mp4,test
picek_neg_kgifRjE69lo_00,kgifRjE69lo,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/kgifRjE69lo_00.mp4,test
picek_pos_lj2jsTChFEo_00,lj2jsTChFEo,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/lj2jsTChFEo_00.mp4,test
picek_neg_lj2jsTChFEo_00,lj2jsTChFEo,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/lj2jsTChFEo_00.mp4,test
picek_pos_lpJL9-mBNmk_00,lpJL9-mBNmk,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/lpJL9-mBNmk_00.mp4,test
picek_neg_lpJL9-mBNmk_00,lpJL9-mBNmk,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/lpJL9-mBNmk_00.mp4,test
picek_pos_ltBaGt6A30I_00,ltBaGt6A30I,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/ltBaGt6A30I_00.mp4,test
picek_neg_ltBaGt6A30I_00,ltBaGt6A30I,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/ltBaGt6A30I_00.mp4,test
picek_pos_lvIwOAjE7Ts_00,lvIwOAjE7Ts,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/lvIwOAjE7Ts_00.mp4,test
picek_neg_lvIwOAjE7Ts_00,lvIwOAjE7Ts,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/lvIwOAjE7Ts_00.mp4,test
picek_pos_m33jiO8xGLk_00,m33jiO8xGLk,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/m33jiO8xGLk_00.mp4,test
picek_neg_m33jiO8xGLk_00,m33jiO8xGLk,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/m33jiO8xGLk_00.mp4,test
picek_pos_mDtCi-XVAbo_00,mDtCi-XVAbo,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/mDtCi-XVAbo_00.mp4,test
picek_neg_mDtCi-XVAbo_00,mDtCi-XVAbo,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/mDtCi-XVAbo_00.mp4,test
picek_pos_mJArIYTPLbE_00,mJArIYTPLbE,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/mJArIYTPLbE_00.mp4,test
picek_neg_mJArIYTPLbE_00,mJArIYTPLbE,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/mJArIYTPLbE_00.mp4,test
picek_pos_maJsgJsapH4_00,maJsgJsapH4,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/maJsgJsapH4_00.mp4,test
picek_neg_maJsgJsapH4_00,maJsgJsapH4,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/maJsgJsapH4_00.mp4,test
picek_pos_mby2Klg_d10_00,mby2Klg_d10,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/mby2Klg_d10_00.mp4,test
picek_neg_mby2Klg_d10_00,mby2Klg_d10,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/mby2Klg_d10_00.mp4,test
picek_pos_mhQIf0yVU3g_3_00,mhQIf0yVU3g,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/mhQIf0yVU3g_3_00.mp4,test
picek_neg_mhQIf0yVU3g_3_00,mhQIf0yVU3g,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/mhQIf0yVU3g_3_00.mp4,test
picek_pos_nH1Xj9-rVwc_00,nH1Xj9-rVwc,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/nH1Xj9-rVwc_00.mp4,test
picek_neg_nH1Xj9-rVwc_00,nH1Xj9-rVwc,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/nH1Xj9-rVwc_00.mp4,test
picek_pos_nS5_c56gJKM_00,nS5_c56gJKM,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/nS5_c56gJKM_00.mp4,test
picek_neg_nS5_c56gJKM_00,nS5_c56gJKM,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/nS5_c56gJKM_00.mp4,test
picek_pos_oGQRRhrK2LA_00,oGQRRhrK2LA,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/oGQRRhrK2LA_00.mp4,test
picek_neg_oGQRRhrK2LA_00,oGQRRhrK2LA,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/oGQRRhrK2LA_00.mp4,test
picek_pos_oV7t0yEbT8c_00,oV7t0yEbT8c,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/oV7t0yEbT8c_00.mp4,test
picek_neg_oV7t0yEbT8c_00,oV7t0yEbT8c,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/oV7t0yEbT8c_00.mp4,test
picek_pos_oeRlPluv-eY_00,oeRlPluv-eY,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/oeRlPluv-eY_00.mp4,test
picek_neg_oeRlPluv-eY_00,oeRlPluv-eY,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/oeRlPluv-eY_00.mp4,test
picek_pos_oqzyCtlqYUw_00,oqzyCtlqYUw,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/oqzyCtlqYUw_00.mp4,test
picek_neg_oqzyCtlqYUw_00,oqzyCtlqYUw,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/oqzyCtlqYUw_00.mp4,test
picek_pos_ozCjkCKp6DQ_00,ozCjkCKp6DQ,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/ozCjkCKp6DQ_00.mp4,test
picek_neg_ozCjkCKp6DQ_00,ozCjkCKp6DQ,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/ozCjkCKp6DQ_00.mp4,test
picek_pos_pJD9bGTb5Mo_00,pJD9bGTb5Mo,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/pJD9bGTb5Mo_00.mp4,test
picek_neg_pJD9bGTb5Mo_00,pJD9bGTb5Mo,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/pJD9bGTb5Mo_00.mp4,test
picek_pos_pK1JUx-kk5U_00,pK1JUx-kk5U,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/pK1JUx-kk5U_00.mp4,test
picek_neg_pK1JUx-kk5U_00,pK1JUx-kk5U,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/pK1JUx-kk5U_00.mp4,test
picek_pos_qOTEPSVfGSI_00,qOTEPSVfGSI,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/qOTEPSVfGSI_00.mp4,test
picek_neg_qOTEPSVfGSI_00,qOTEPSVfGSI,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/qOTEPSVfGSI_00.mp4,test
picek_pos_qkOFqDO_mL4_00,qkOFqDO_mL4,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/qkOFqDO_mL4_00.mp4,test
picek_neg_qkOFqDO_mL4_00,qkOFqDO_mL4,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/qkOFqDO_mL4_00.mp4,test
picek_pos_r-k-zVvecKs_00,r-k-zVvecKs,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/r-k-zVvecKs_00.mp4,test
picek_neg_r-k-zVvecKs_00,r-k-zVvecKs,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/r-k-zVvecKs_00.mp4,test
picek_pos_r0IIrqV5xPo_00,r0IIrqV5xPo,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/r0IIrqV5xPo_00.mp4,test
picek_neg_r0IIrqV5xPo_00,r0IIrqV5xPo,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/r0IIrqV5xPo_00.mp4,test
picek_pos_rTa4OCFz0i8_00,rTa4OCFz0i8,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/rTa4OCFz0i8_00.mp4,test
picek_neg_rTa4OCFz0i8_00,rTa4OCFz0i8,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/rTa4OCFz0i8_00.mp4,test
picek_pos_russia11_00,russia11,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/russia11_00.mp4,test
picek_neg_russia11_00,russia11,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/russia11_00.mp4,test
picek_pos_russia3_00,russia3,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/russia3_00.mp4,test
picek_neg_russia3_00,russia3,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/russia3_00.mp4,test
picek_pos_russia6_00,russia6,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/russia6_00.mp4,test
picek_neg_russia6_00,russia6,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/russia6_00.mp4,test
picek_pos_russia7_00,russia7,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/russia7_00.mp4,test
picek_neg_russia7_00,russia7,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/russia7_00.mp4,test
picek_pos_sKJdbm04q6U_00,sKJdbm04q6U,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/sKJdbm04q6U_00.mp4,test
picek_neg_sKJdbm04q6U_00,sKJdbm04q6U,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/sKJdbm04q6U_00.mp4,test
picek_pos_swb5GdD__W0_00,swb5GdD__W0,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/swb5GdD__W0_00.mp4,test
picek_neg_swb5GdD__W0_00,swb5GdD__W0,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/swb5GdD__W0_00.mp4,test
picek_pos_tAGibqigAx0_00,tAGibqigAx0,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/tAGibqigAx0_00.mp4,test
picek_neg_tAGibqigAx0_00,tAGibqigAx0,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/tAGibqigAx0_00.mp4,test
picek_pos_teLTVBt01wU_00,teLTVBt01wU,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/teLTVBt01wU_00.mp4,test
picek_neg_teLTVBt01wU_00,teLTVBt01wU,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/teLTVBt01wU_00.mp4,test
picek_pos_twdqtlixsj0_00,twdqtlixsj0,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/twdqtlixsj0_00.mp4,test
picek_neg_twdqtlixsj0_00,twdqtlixsj0,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/twdqtlixsj0_00.mp4,test
picek_pos_uC7g8msxRak_00,uC7g8msxRak,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/uC7g8msxRak_00.mp4,test
picek_neg_uC7g8msxRak_00,uC7g8msxRak,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/uC7g8msxRak_00.mp4,test
picek_pos_uCHnvKyEwYU_00,uCHnvKyEwYU,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/uCHnvKyEwYU_00.mp4,test
picek_neg_uCHnvKyEwYU_00,uCHnvKyEwYU,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/uCHnvKyEwYU_00.mp4,test
picek_pos_uD3kjTme_dU_00,uD3kjTme_dU,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/uD3kjTme_dU_00.mp4,test
picek_neg_uD3kjTme_dU_00,uD3kjTme_dU,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/uD3kjTme_dU_00.mp4,test
picek_pos_v-XEgdEkmEk_00,v-XEgdEkmEk,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/v-XEgdEkmEk_00.mp4,test
picek_neg_v-XEgdEkmEk_00,v-XEgdEkmEk,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/v-XEgdEkmEk_00.mp4,test
picek_pos_v0VVrqk4l3o_00,v0VVrqk4l3o,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/v0VVrqk4l3o_00.mp4,test
picek_neg_v0VVrqk4l3o_00,v0VVrqk4l3o,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/v0VVrqk4l3o_00.mp4,test
picek_pos_vC6P5GxfX-Q_00,vC6P5GxfX-Q,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/vC6P5GxfX-Q_00.mp4,test
picek_neg_vC6P5GxfX-Q_00,vC6P5GxfX-Q,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/vC6P5GxfX-Q_00.mp4,test
picek_pos_vMzEXTNSTzw_00,vMzEXTNSTzw,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/vMzEXTNSTzw_00.mp4,test
picek_neg_vMzEXTNSTzw_00,vMzEXTNSTzw,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/vMzEXTNSTzw_00.mp4,test
picek_pos_video26_00,video26,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/video26_00.mp4,test
picek_neg_video26_00,video26,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/video26_00.mp4,test
picek_pos_video52_00,video52,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/video52_00.mp4,test
picek_neg_video52_00,video52,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/video52_00.mp4,test
picek_pos_vrkLno9PSfU_00,vrkLno9PSfU,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/vrkLno9PSfU_00.mp4,test
picek_neg_vrkLno9PSfU_00,vrkLno9PSfU,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/vrkLno9PSfU_00.mp4,test
picek_pos_w7lzIHFlSsE_00,w7lzIHFlSsE,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/w7lzIHFlSsE_00.mp4,test
picek_neg_w7lzIHFlSsE_00,w7lzIHFlSsE,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/w7lzIHFlSsE_00.mp4,test
picek_pos_wGZiHg7a5wU_00,wGZiHg7a5wU,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/wGZiHg7a5wU_00.mp4,test
picek_neg_wGZiHg7a5wU_00,wGZiHg7a5wU,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/wGZiHg7a5wU_00.mp4,test
picek_pos_wQ_pGHoj2SI_00,wQ_pGHoj2SI,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/wQ_pGHoj2SI_00.mp4,test
picek_neg_wQ_pGHoj2SI_00,wQ_pGHoj2SI,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/wQ_pGHoj2SI_00.mp4,test
picek_pos_whARwNPnlf0_00,whARwNPnlf0,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/whARwNPnlf0_00.mp4,test
picek_neg_whARwNPnlf0_00,whARwNPnlf0,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/whARwNPnlf0_00.mp4,test
picek_pos_wrKbzGEUOlI_00,wrKbzGEUOlI,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/wrKbzGEUOlI_00.mp4,test
picek_neg_wrKbzGEUOlI_00,wrKbzGEUOlI,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/wrKbzGEUOlI_00.mp4,test
picek_pos_x7yDzEf3TxM_00,x7yDzEf3TxM,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/x7yDzEf3TxM_00.mp4,test
picek_neg_x7yDzEf3TxM_00,x7yDzEf3TxM,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/x7yDzEf3TxM_00.mp4,test
picek_pos_xDbMZ8L-1OY_00,xDbMZ8L-1OY,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/xDbMZ8L-1OY_00.mp4,test
picek_neg_xDbMZ8L-1OY_00,xDbMZ8L-1OY,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/xDbMZ8L-1OY_00.mp4,test
